agencyid,servicedate,routeid,runid,tripstart,direction,stopsequencenr,stopid,stopnameshort,stopname,vehicletypeshort,vehicletype,vehiclenumber,passengerboardingtrip,passengeralightingtrip,passengerdifferencetrip,passengerboardingstop,passengeralightingstop,passengerloadstop,year,month,day
VBZ,20121005,5,05,60000,2,1,1519,LAUB,"Zürich, Laubegg",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,125,125,0,3,0,3,2012,10,5
VBZ,20121005,5,05,58206,1,14,1519,LAUB,"Zürich, Laubegg",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,152,154,0,0,4,0,2012,10,5
VBZ,20121005,5,05,58206,1,13,2550,SAAL,"Zürich, Saalsporthalle",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,152,154,0,0,1,4,2012,10,5
VBZ,20121005,5,05,58206,1,12,2771,SIHN,"Zürich, Sihlcity Nord",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,152,154,0,0,20,5,2012,10,5
VBZ,20121005,5,05,58206,1,11,2795,WAFF,"Zürich, Waffenplatzstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,152,154,0,3,13,25,2012,10,5
VBZ,20121005,5,05,58206,1,10,199,BEDE,"Zürich, Bahnhof Enge/Bederstr.",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,152,154,0,9,4,35,2012,10,5
VBZ,20121005,5,05,58206,1,9,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,152,154,0,7,56,30,2012,10,5
VBZ,20121005,5,05,58206,1,8,2055,RENT,"Zürich, Rentenanstalt",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,152,154,0,6,4,79,2012,10,5
VBZ,20121005,5,05,58206,1,7,615,BURK,"Zürich, Bürkliplatz",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,152,154,0,9,11,77,2012,10,5
VBZ,20121005,5,05,58206,1,6,440,BELL,"Zürich, Bellevue",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,152,154,0,47,34,79,2012,10,5
VBZ,20121005,5,05,58206,1,5,1472,KUNS,"Zürich, Kunsthaus",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,152,154,0,11,7,66,2012,10,5
VBZ,20121005,5,05,58206,1,4,1359,KANT,"Zürich, Kantonsschule",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,152,154,0,17,0,62,2012,10,5
VBZ,20121005,5,05,58206,1,3,1889,PLAT,"Zürich, Platte",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,152,154,0,37,0,45,2012,10,5
VBZ,20121005,5,05,58206,1,2,2788,VOLT,"Zürich, Voltastrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,152,154,0,3,0,8,2012,10,5
VBZ,20121005,5,05,58206,1,1,1407,KFLU,"Zürich, Kirche Fluntern",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,152,154,0,3,0,5,2012,10,5
VBZ,20121005,5,05,56550,2,14,1407,KFLU,"Zürich, Kirche Fluntern",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,92,92,0,0,20,0,2012,10,5
VBZ,20121005,5,05,56550,2,13,2788,VOLT,"Zürich, Voltastrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,92,92,0,0,1,20,2012,10,5
VBZ,20121005,5,05,56550,2,12,1889,PLAT,"Zürich, Platte",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,92,92,0,0,6,21,2012,10,5
VBZ,20121005,5,05,56550,2,11,1359,KANT,"Zürich, Kantonsschule",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,92,92,0,6,9,27,2012,10,5
VBZ,20121005,5,05,56550,2,10,1472,KUNS,"Zürich, Kunsthaus",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,92,92,0,10,2,30,2012,10,5
VBZ,20121005,5,05,56550,2,9,440,BELL,"Zürich, Bellevue",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,92,92,0,14,33,22,2012,10,5
VBZ,20121005,5,05,56550,2,8,615,BURK,"Zürich, Bürkliplatz",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,92,92,0,1,2,41,2012,10,5
VBZ,20121005,5,05,56550,2,7,2055,RENT,"Zürich, Rentenanstalt",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,92,92,0,6,5,42,2012,10,5
VBZ,20121005,5,05,56550,2,6,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,92,92,0,18,6,41,2012,10,5
VBZ,20121005,5,05,56550,2,5,199,BEDE,"Zürich, Bahnhof Enge/Bederstr.",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,92,92,0,1,4,29,2012,10,5
VBZ,20121005,5,05,56550,2,4,2795,WAFF,"Zürich, Waffenplatzstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,92,92,0,17,1,32,2012,10,5
VBZ,20121005,5,05,56550,2,3,2771,SIHN,"Zürich, Sihlcity Nord",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,92,92,0,10,3,16,2012,10,5
VBZ,20121005,5,05,56550,2,2,2550,SAAL,"Zürich, Saalsporthalle",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,92,92,0,9,0,9,2012,10,5
VBZ,20121005,5,05,56550,2,1,1519,LAUB,"Zürich, Laubegg",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,92,92,0,0,0,0,2012,10,5
VBZ,20121005,5,05,55146,1,14,1519,LAUB,"Zürich, Laubegg",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,71,74,0,0,1,0,2012,10,5
VBZ,20121005,5,05,55146,1,13,2550,SAAL,"Zürich, Saalsporthalle",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,71,74,0,0,1,1,2012,10,5
VBZ,20121005,5,05,55146,1,12,2771,SIHN,"Zürich, Sihlcity Nord",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,71,74,0,1,13,2,2012,10,5
VBZ,20121005,5,05,55146,1,11,2795,WAFF,"Zürich, Waffenplatzstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,71,74,0,0,3,14,2012,10,5
VBZ,20121005,5,05,55146,1,10,199,BEDE,"Zürich, Bahnhof Enge/Bederstr.",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,71,74,0,0,1,17,2012,10,5
VBZ,20121005,5,05,55146,1,9,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,71,74,0,2,27,18,2012,10,5
VBZ,20121005,5,05,55146,1,8,2055,RENT,"Zürich, Rentenanstalt",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,71,74,0,1,7,43,2012,10,5
VBZ,20121005,5,05,55146,1,7,615,BURK,"Zürich, Bürkliplatz",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,71,74,0,7,1,49,2012,10,5
VBZ,20121005,5,05,55146,1,6,440,BELL,"Zürich, Bellevue",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,71,74,0,29,13,43,2012,10,5
VBZ,20121005,5,05,55146,1,5,1472,KUNS,"Zürich, Kunsthaus",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,71,74,0,10,5,27,2012,10,5
VBZ,20121005,5,05,55146,1,4,1359,KANT,"Zürich, Kantonsschule",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,71,74,0,7,0,22,2012,10,5
VBZ,20121005,5,05,55146,1,3,1889,PLAT,"Zürich, Platte",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,71,74,0,10,2,15,2012,10,5
VBZ,20121005,5,05,55146,1,2,2788,VOLT,"Zürich, Voltastrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,71,74,0,3,0,7,2012,10,5
VBZ,20121005,5,05,55146,1,1,1407,KFLU,"Zürich, Kirche Fluntern",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,71,74,0,1,0,4,2012,10,5
VBZ,20121005,5,05,53400,2,14,1407,KFLU,"Zürich, Kirche Fluntern",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,100,100,0,0,28,0,2012,10,5
VBZ,20121005,5,05,53400,2,13,2788,VOLT,"Zürich, Voltastrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,100,100,0,0,1,28,2012,10,5
VBZ,20121005,5,05,53400,2,12,1889,PLAT,"Zürich, Platte",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,100,100,0,5,6,29,2012,10,5
VBZ,20121005,5,05,53400,2,11,1359,KANT,"Zürich, Kantonsschule",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,100,100,0,8,7,30,2012,10,5
VBZ,20121005,5,05,53400,2,10,1472,KUNS,"Zürich, Kunsthaus",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,100,100,0,6,4,29,2012,10,5
VBZ,20121005,5,05,53400,2,9,440,BELL,"Zürich, Bellevue",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,100,100,0,10,34,27,2012,10,5
VBZ,20121005,5,05,53400,2,8,615,BURK,"Zürich, Bürkliplatz",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,100,100,0,1,6,51,2012,10,5
VBZ,20121005,5,05,53400,2,7,2055,RENT,"Zürich, Rentenanstalt",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,100,100,0,7,2,56,2012,10,5
VBZ,20121005,5,05,53400,2,6,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,100,100,0,18,1,51,2012,10,5
VBZ,20121005,5,05,53400,2,5,199,BEDE,"Zürich, Bahnhof Enge/Bederstr.",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,100,100,0,9,11,34,2012,10,5
VBZ,20121005,5,05,53400,2,4,2795,WAFF,"Zürich, Waffenplatzstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,100,100,0,7,0,36,2012,10,5
VBZ,20121005,5,05,53400,2,3,2771,SIHN,"Zürich, Sihlcity Nord",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,100,100,0,20,0,29,2012,10,5
VBZ,20121005,5,05,53400,2,2,2550,SAAL,"Zürich, Saalsporthalle",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,100,100,0,9,0,9,2012,10,5
VBZ,20121005,5,05,53400,2,1,1519,LAUB,"Zürich, Laubegg",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,100,100,0,0,0,0,2012,10,5
VBZ,20121005,5,05,51996,1,14,1519,LAUB,"Zürich, Laubegg",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,65,65,0,0,5,0,2012,10,5
VBZ,20121005,5,05,51996,1,13,2550,SAAL,"Zürich, Saalsporthalle",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,65,65,0,0,3,5,2012,10,5
VBZ,20121005,5,05,51996,1,12,2771,SIHN,"Zürich, Sihlcity Nord",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,65,65,0,1,9,8,2012,10,5
VBZ,20121005,5,05,51996,1,11,2795,WAFF,"Zürich, Waffenplatzstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,65,65,0,0,6,16,2012,10,5
VBZ,20121005,5,05,51996,1,10,199,BEDE,"Zürich, Bahnhof Enge/Bederstr.",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,65,65,0,0,0,22,2012,10,5
VBZ,20121005,5,05,51996,1,9,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,65,65,0,6,14,22,2012,10,5
VBZ,20121005,5,05,51996,1,8,2055,RENT,"Zürich, Rentenanstalt",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,65,65,0,2,2,30,2012,10,5
VBZ,20121005,5,05,51996,1,7,615,BURK,"Zürich, Bürkliplatz",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,65,65,0,2,3,30,2012,10,5
VBZ,20121005,5,05,51996,1,6,440,BELL,"Zürich, Bellevue",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,65,65,0,16,15,31,2012,10,5
VBZ,20121005,5,05,51996,1,5,1472,KUNS,"Zürich, Kunsthaus",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,65,65,0,6,8,30,2012,10,5
VBZ,20121005,5,05,51996,1,4,1359,KANT,"Zürich, Kantonsschule",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,65,65,0,15,0,32,2012,10,5
VBZ,20121005,5,05,51996,1,3,1889,PLAT,"Zürich, Platte",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,65,65,0,5,0,17,2012,10,5
VBZ,20121005,5,05,51996,1,2,2788,VOLT,"Zürich, Voltastrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,65,65,0,9,0,12,2012,10,5
VBZ,20121005,5,05,51996,1,1,1407,KFLU,"Zürich, Kirche Fluntern",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,65,65,0,3,0,3,2012,10,5
VBZ,20121005,5,05,50250,2,14,1407,KFLU,"Zürich, Kirche Fluntern",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,127,127,0,0,21,0,2012,10,5
VBZ,20121005,5,05,50250,2,13,2788,VOLT,"Zürich, Voltastrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,127,127,0,0,2,21,2012,10,5
VBZ,20121005,5,05,50250,2,12,1889,PLAT,"Zürich, Platte",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,127,127,0,4,16,23,2012,10,5
VBZ,20121005,5,05,50250,2,11,1359,KANT,"Zürich, Kantonsschule",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,127,127,0,4,38,35,2012,10,5
VBZ,20121005,5,05,50250,2,10,1472,KUNS,"Zürich, Kunsthaus",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,127,127,0,6,4,69,2012,10,5
VBZ,20121005,5,05,50250,2,9,440,BELL,"Zürich, Bellevue",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,127,127,0,60,19,67,2012,10,5
VBZ,20121005,5,05,50250,2,8,615,BURK,"Zürich, Bürkliplatz",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,127,127,0,9,3,26,2012,10,5
VBZ,20121005,5,05,50250,2,7,2055,RENT,"Zürich, Rentenanstalt",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,127,127,0,4,1,20,2012,10,5
VBZ,20121005,5,05,50250,2,6,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,127,127,0,8,4,17,2012,10,5
VBZ,20121005,5,05,50250,2,5,199,BEDE,"Zürich, Bahnhof Enge/Bederstr.",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,127,127,0,0,17,13,2012,10,5
VBZ,20121005,5,05,50250,2,4,2795,WAFF,"Zürich, Waffenplatzstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,127,127,0,2,0,30,2012,10,5
VBZ,20121005,5,05,50250,2,3,2771,SIHN,"Zürich, Sihlcity Nord",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,127,127,0,21,1,28,2012,10,5
VBZ,20121005,5,05,50250,2,2,2550,SAAL,"Zürich, Saalsporthalle",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,127,127,0,8,1,8,2012,10,5
VBZ,20121005,5,05,50250,2,1,1519,LAUB,"Zürich, Laubegg",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,127,127,0,1,0,1,2012,10,5
VBZ,20121005,5,05,48846,1,14,1519,LAUB,"Zürich, Laubegg",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,88,89,0,0,2,0,2012,10,5
VBZ,20121005,5,05,48846,1,13,2550,SAAL,"Zürich, Saalsporthalle",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,88,89,0,0,3,2,2012,10,5
VBZ,20121005,5,05,48846,1,12,2771,SIHN,"Zürich, Sihlcity Nord",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,88,89,0,1,12,5,2012,10,5
VBZ,20121005,5,05,48846,1,11,2795,WAFF,"Zürich, Waffenplatzstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,88,89,0,3,3,16,2012,10,5
VBZ,20121005,5,05,48846,1,10,199,BEDE,"Zürich, Bahnhof Enge/Bederstr.",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,88,89,0,5,8,16,2012,10,5
VBZ,20121005,5,05,48846,1,9,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,88,89,0,2,25,19,2012,10,5
VBZ,20121005,5,05,48846,1,8,2055,RENT,"Zürich, Rentenanstalt",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2098-2420,88,89,0,5,18,42,2012,10,5
