agencyid,servicedate,routeid,runid,tripstart,direction,stopsequencenr,stopid,stopnameshort,stopname,vehicletypeshort,vehicletype,vehiclenumber,passengerboardingtrip,passengeralightingtrip,passengerdifferencetrip,passengerboardingstop,passengeralightingstop,passengerloadstop,year,month,day
VBZ,20121006,7,04,45690,1,27,3044,BWOL,"Zürich, Bhf Wollishofen (Tram)",2.16M-SÄNFTE,,2105-2435,160,160,0,0,1,32,2012,10,6
VBZ,20121006,7,04,45690,1,26,488,BILO,"Zürich, Billoweg",2.16M-SÄNFTE,,2105-2435,160,160,0,0,6,33,2012,10,6
VBZ,20121006,7,04,45690,1,25,547,BRUN,"Zürich, Brunaustrasse",2.16M-SÄNFTE,,2105-2435,160,160,0,0,6,39,2012,10,6
VBZ,20121006,7,04,45690,1,24,1666,MUSR,"Zürich, Museum Rietberg",2.16M-SÄNFTE,,2105-2435,160,160,0,2,7,45,2012,10,6
VBZ,20121006,7,04,45690,1,23,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-SÄNFTE,,2105-2435,160,160,0,11,8,50,2012,10,6
VBZ,20121006,7,04,45690,1,22,2689,TUNN,"Zürich, Tunnelstrasse",2.16M-SÄNFTE,,2105-2435,160,160,0,1,0,47,2012,10,6
VBZ,20121006,7,04,45690,1,21,2582,STOC,"Zürich, Stockerstrasse",2.16M-SÄNFTE,,2105-2435,160,160,0,5,3,46,2012,10,6
VBZ,20121006,7,04,45690,1,20,1861,PARA,"Zürich, Paradeplatz",2.16M-SÄNFTE,,2105-2435,160,160,0,19,14,44,2012,10,6
VBZ,20121006,7,04,45690,1,19,2054,RAUG,"Zürich, Rennweg",2.16M-SÄNFTE,,2105-2435,160,160,0,14,13,39,2012,10,6
VBZ,20121006,7,04,45690,1,18,416,BSTR,"Zürich, Bahnhofstrasse/HB",2.16M-SÄNFTE,,2105-2435,160,160,0,22,20,38,2012,10,6
VBZ,20121006,7,04,45690,1,17,619,CENT,"Zürich, Central",2.16M-SÄNFTE,,2105-2435,160,160,0,7,11,36,2012,10,6
VBZ,20121006,7,04,45690,1,16,1100,HEGG,"Zürich, Haldenegg",2.16M-SÄNFTE,,2105-2435,160,160,0,0,1,40,2012,10,6
VBZ,20121006,7,04,45690,1,15,2411,SONN,"Zürich, Sonneggstrasse",2.16M-SÄNFTE,,2105-2435,160,160,0,4,2,41,2012,10,6
VBZ,20121006,7,04,45690,1,14,1856,OTTI,"Zürich, Ottikerstrasse",2.16M-SÄNFTE,,2105-2435,160,160,0,6,0,39,2012,10,6
VBZ,20121006,7,04,45690,1,13,2128,ROES,"Zürich, Röslistrasse",2.16M-SÄNFTE,,2105-2435,160,160,0,2,1,33,2012,10,6
VBZ,20121006,7,04,45690,1,12,2158,SPLA,"Zürich, Schaffhauserplatz",2.16M-SÄNFTE,,2105-2435,160,160,0,8,2,32,2012,10,6
VBZ,20121006,7,04,45690,1,11,1061,GUGG,"Zürich, Guggachstrasse",2.16M-SÄNFTE,,2105-2435,160,160,0,6,2,26,2012,10,6
VBZ,20121006,7,04,45690,1,10,1643,MIBU,"Zürich, Milchbuck",2.16M-SÄNFTE,,2105-2435,160,160,0,7,9,22,2012,10,6
VBZ,20121006,7,04,45690,1,9,2666,TIER,"Zürich, Tierspital",2.16M-SÄNFTE,,2105-2435,160,160,0,0,0,24,2012,10,6
VBZ,20121006,7,04,45690,1,8,2814,WALD,"Zürich, Waldgarten",2.16M-SÄNFTE,,2105-2435,160,160,0,0,0,24,2012,10,6
VBZ,20121006,7,04,45690,1,7,2326,SCHO,"Zürich, Schörlistrasse",2.16M-SÄNFTE,,2105-2435,160,160,0,0,0,24,2012,10,6
VBZ,20121006,7,04,45690,1,6,2294,SCHW,"Zürich, Schwamendingerplatz",2.16M-SÄNFTE,,2105-2435,160,160,0,8,9,24,2012,10,6
VBZ,20121006,7,04,45690,1,5,2107,ROSW,"Zürich, Roswiesen",2.16M-SÄNFTE,,2105-2435,160,160,0,2,0,25,2012,10,6
VBZ,20121006,7,04,45690,1,4,998,GLAT,"Zürich, Glattwiesen",2.16M-SÄNFTE,,2105-2435,160,160,0,1,3,23,2012,10,6
VBZ,20121006,7,04,45690,1,3,2008,PROB,"Zürich, Probstei",2.16M-SÄNFTE,,2105-2435,160,160,0,5,3,25,2012,10,6
VBZ,20121006,7,04,45690,1,2,1620,MATT,"Zürich, Mattenhof",2.16M-SÄNFTE,,2105-2435,160,160,0,3,0,23,2012,10,6
VBZ,20121006,7,04,45690,1,1,2575,BSTE,"Zürich, Bahnhof Stettbach",2.16M-SÄNFTE,,2105-2435,160,160,0,20,0,20,2012,10,6
VBZ,20121006,7,04,42720,2,31,2575,BSTE,"Zürich, Bahnhof Stettbach",2.16M-SÄNFTE,,2105-2435,120,120,0,0,6,0,2012,10,6
VBZ,20121006,7,04,42720,2,30,1620,MATT,"Zürich, Mattenhof",2.16M-SÄNFTE,,2105-2435,120,120,0,0,5,6,2012,10,6
VBZ,20121006,7,04,42720,2,29,2008,PROB,"Zürich, Probstei",2.16M-SÄNFTE,,2105-2435,120,120,0,2,3,11,2012,10,6
VBZ,20121006,7,04,42720,2,28,998,GLAT,"Zürich, Glattwiesen",2.16M-SÄNFTE,,2105-2435,120,120,0,0,1,12,2012,10,6
VBZ,20121006,7,04,42720,2,27,2107,ROSW,"Zürich, Roswiesen",2.16M-SÄNFTE,,2105-2435,120,120,0,0,2,13,2012,10,6
VBZ,20121006,7,04,42720,2,26,2294,SCHW,"Zürich, Schwamendingerplatz",2.16M-SÄNFTE,,2105-2435,120,120,0,5,13,15,2012,10,6
VBZ,20121006,7,04,42720,2,25,2326,SCHO,"Zürich, Schörlistrasse",2.16M-SÄNFTE,,2105-2435,120,120,0,1,2,23,2012,10,6
VBZ,20121006,7,04,42720,2,24,2814,WALD,"Zürich, Waldgarten",2.16M-SÄNFTE,,2105-2435,120,120,0,1,3,24,2012,10,6
VBZ,20121006,7,04,42720,2,23,2666,TIER,"Zürich, Tierspital",2.16M-SÄNFTE,,2105-2435,120,120,0,0,2,26,2012,10,6
VBZ,20121006,7,04,42720,2,22,1643,MIBU,"Zürich, Milchbuck",2.16M-SÄNFTE,,2105-2435,120,120,0,2,5,28,2012,10,6
VBZ,20121006,7,04,42720,2,21,1061,GUGG,"Zürich, Guggachstrasse",2.16M-SÄNFTE,,2105-2435,120,120,0,2,4,31,2012,10,6
VBZ,20121006,7,04,42720,2,20,2158,SPLA,"Zürich, Schaffhauserplatz",2.16M-SÄNFTE,,2105-2435,120,120,0,10,2,33,2012,10,6
VBZ,20121006,7,04,42720,2,19,2128,ROES,"Zürich, Röslistrasse",2.16M-SÄNFTE,,2105-2435,120,120,0,0,4,25,2012,10,6
VBZ,20121006,7,04,42720,2,18,1856,OTTI,"Zürich, Ottikerstrasse",2.16M-SÄNFTE,,2105-2435,120,120,0,2,3,29,2012,10,6
VBZ,20121006,7,04,42720,2,17,2411,SONN,"Zürich, Sonneggstrasse",2.16M-SÄNFTE,,2105-2435,120,120,0,1,3,30,2012,10,6
VBZ,20121006,7,04,42720,2,16,1100,HEGG,"Zürich, Haldenegg",2.16M-SÄNFTE,,2105-2435,120,120,0,0,2,32,2012,10,6
VBZ,20121006,7,04,42720,2,15,619,CENT,"Zürich, Central",2.16M-SÄNFTE,,2105-2435,120,120,0,6,7,34,2012,10,6
VBZ,20121006,7,04,42720,2,14,416,BSTR,"Zürich, Bahnhofstrasse/HB",2.16M-SÄNFTE,,2105-2435,120,120,0,18,19,35,2012,10,6
VBZ,20121006,7,04,42720,2,13,2054,RAUG,"Zürich, Rennweg",2.16M-SÄNFTE,,2105-2435,120,120,0,11,19,36,2012,10,6
VBZ,20121006,7,04,42720,2,12,1861,PARA,"Zürich, Paradeplatz",2.16M-SÄNFTE,,2105-2435,120,120,0,12,5,44,2012,10,6
VBZ,20121006,7,04,42720,2,11,2582,STOC,"Zürich, Stockerstrasse",2.16M-SÄNFTE,,2105-2435,120,120,0,0,0,37,2012,10,6
VBZ,20121006,7,04,42720,2,10,2689,TUNN,"Zürich, Tunnelstrasse",2.16M-SÄNFTE,,2105-2435,120,120,0,1,1,37,2012,10,6
VBZ,20121006,7,04,42720,2,9,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-SÄNFTE,,2105-2435,120,120,0,0,6,37,2012,10,6
VBZ,20121006,7,04,42720,2,8,1666,MUSR,"Zürich, Museum Rietberg",2.16M-SÄNFTE,,2105-2435,120,120,0,5,0,43,2012,10,6
VBZ,20121006,7,04,42720,2,7,547,BRUN,"Zürich, Brunaustrasse",2.16M-SÄNFTE,,2105-2435,120,120,0,0,0,38,2012,10,6
VBZ,20121006,7,04,42720,2,6,488,BILO,"Zürich, Billoweg",2.16M-SÄNFTE,,2105-2435,120,120,0,3,0,38,2012,10,6
VBZ,20121006,7,04,42720,2,5,3044,BWOL,"Zürich, Bhf Wollishofen (Tram)",2.16M-SÄNFTE,,2105-2435,120,120,0,0,1,35,2012,10,6
VBZ,20121006,7,04,42720,2,4,2005,PWOL,"Zürich, Post Wollishofen",2.16M-SÄNFTE,,2105-2435,120,120,0,4,1,36,2012,10,6
VBZ,20121006,7,04,42720,2,3,1660,MORG,"Zürich, Morgental",2.16M-SÄNFTE,,2105-2435,120,120,0,6,0,33,2012,10,6
VBZ,20121006,7,04,42720,2,2,586,BUTZ,"Zürich, Butzenstrasse",2.16M-SÄNFTE,,2105-2435,120,120,0,8,1,27,2012,10,6
VBZ,20121006,7,04,42720,2,1,2950,WOLL,"Zürich, Wollishofen",2.16M-SÄNFTE,,2105-2435,120,120,0,20,0,20,2012,10,6
VBZ,20121006,7,04,39840,1,31,2950,WOLL,"Zürich, Wollishofen",2.16M-SÄNFTE,,2105-2435,176,176,0,0,16,0,2012,10,6
VBZ,20121006,7,04,39840,1,30,586,BUTZ,"Zürich, Butzenstrasse",2.16M-SÄNFTE,,2105-2435,176,176,0,1,6,16,2012,10,6
VBZ,20121006,7,04,39840,1,29,1660,MORG,"Zürich, Morgental",2.16M-SÄNFTE,,2105-2435,176,176,0,4,16,21,2012,10,6
VBZ,20121006,7,04,39840,1,28,2005,PWOL,"Zürich, Post Wollishofen",2.16M-SÄNFTE,,2105-2435,176,176,0,2,1,33,2012,10,6
VBZ,20121006,7,04,39840,1,27,3044,BWOL,"Zürich, Bhf Wollishofen (Tram)",2.16M-SÄNFTE,,2105-2435,176,176,0,1,3,32,2012,10,6
VBZ,20121006,7,04,39840,1,26,488,BILO,"Zürich, Billoweg",2.16M-SÄNFTE,,2105-2435,176,176,0,0,6,34,2012,10,6
VBZ,20121006,7,04,39840,1,25,547,BRUN,"Zürich, Brunaustrasse",2.16M-SÄNFTE,,2105-2435,176,176,0,0,6,40,2012,10,6
VBZ,20121006,7,04,39840,1,24,1666,MUSR,"Zürich, Museum Rietberg",2.16M-SÄNFTE,,2105-2435,176,176,0,1,7,46,2012,10,6
VBZ,20121006,7,04,39840,1,23,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-SÄNFTE,,2105-2435,176,176,0,2,12,52,2012,10,6
VBZ,20121006,7,04,39840,1,22,2689,TUNN,"Zürich, Tunnelstrasse",2.16M-SÄNFTE,,2105-2435,176,176,0,0,3,62,2012,10,6
VBZ,20121006,7,04,39840,1,21,2582,STOC,"Zürich, Stockerstrasse",2.16M-SÄNFTE,,2105-2435,176,176,0,4,2,65,2012,10,6
VBZ,20121006,7,04,39840,1,20,1861,PARA,"Zürich, Paradeplatz",2.16M-SÄNFTE,,2105-2435,176,176,0,12,30,63,2012,10,6
VBZ,20121006,7,04,39840,1,19,2054,RAUG,"Zürich, Rennweg",2.16M-SÄNFTE,,2105-2435,176,176,0,30,16,81,2012,10,6
VBZ,20121006,7,04,39840,1,18,416,BSTR,"Zürich, Bahnhofstrasse/HB",2.16M-SÄNFTE,,2105-2435,176,176,0,45,11,67,2012,10,6
VBZ,20121006,7,04,39840,1,17,619,CENT,"Zürich, Central",2.16M-SÄNFTE,,2105-2435,176,176,0,7,11,33,2012,10,6
VBZ,20121006,7,04,39840,1,16,1100,HEGG,"Zürich, Haldenegg",2.16M-SÄNFTE,,2105-2435,176,176,0,0,0,37,2012,10,6
VBZ,20121006,7,04,39840,1,15,2411,SONN,"Zürich, Sonneggstrasse",2.16M-SÄNFTE,,2105-2435,176,176,0,1,0,37,2012,10,6
VBZ,20121006,7,04,39840,1,14,1856,OTTI,"Zürich, Ottikerstrasse",2.16M-SÄNFTE,,2105-2435,176,176,0,1,0,36,2012,10,6
VBZ,20121006,7,04,39840,1,13,2128,ROES,"Zürich, Röslistrasse",2.16M-SÄNFTE,,2105-2435,176,176,0,3,2,35,2012,10,6
VBZ,20121006,7,04,39840,1,12,2158,SPLA,"Zürich, Schaffhauserplatz",2.16M-SÄNFTE,,2105-2435,176,176,0,4,6,34,2012,10,6
VBZ,20121006,7,04,39840,1,11,1061,GUGG,"Zürich, Guggachstrasse",2.16M-SÄNFTE,,2105-2435,176,176,0,14,0,36,2012,10,6
VBZ,20121006,7,04,39840,1,10,1643,MIBU,"Zürich, Milchbuck",2.16M-SÄNFTE,,2105-2435,176,176,0,9,8,22,2012,10,6
VBZ,20121006,7,04,39840,1,9,2666,TIER,"Zürich, Tierspital",2.16M-SÄNFTE,,2105-2435,176,176,0,2,2,21,2012,10,6
VBZ,20121006,7,04,39840,1,8,2814,WALD,"Zürich, Waldgarten",2.16M-SÄNFTE,,2105-2435,176,176,0,2,1,21,2012,10,6
VBZ,20121006,7,04,39840,1,7,2326,SCHO,"Zürich, Schörlistrasse",2.16M-SÄNFTE,,2105-2435,176,176,0,4,2,20,2012,10,6
VBZ,20121006,7,04,39840,1,6,2294,SCHW,"Zürich, Schwamendingerplatz",2.16M-SÄNFTE,,2105-2435,176,176,0,10,7,18,2012,10,6
VBZ,20121006,7,04,39840,1,5,2107,ROSW,"Zürich, Roswiesen",2.16M-SÄNFTE,,2105-2435,176,176,0,2,1,15,2012,10,6
VBZ,20121006,7,04,39840,1,4,998,GLAT,"Zürich, Glattwiesen",2.16M-SÄNFTE,,2105-2435,176,176,0,0,0,14,2012,10,6
VBZ,20121006,7,04,39840,1,3,2008,PROB,"Zürich, Probstei",2.16M-SÄNFTE,,2105-2435,176,176,0,7,0,14,2012,10,6
VBZ,20121006,7,04,39840,1,2,1620,MATT,"Zürich, Mattenhof",2.16M-SÄNFTE,,2105-2435,176,176,0,2,1,7,2012,10,6
VBZ,20121006,7,04,39840,1,1,2575,BSTE,"Zürich, Bahnhof Stettbach",2.16M-SÄNFTE,,2105-2435,176,176,0,6,0,6,2012,10,6
VBZ,20121006,7,04,36870,2,31,2575,BSTE,"Zürich, Bahnhof Stettbach",2.16M-SÄNFTE,,2105-2435,136,136,0,0,17,0,2012,10,6
VBZ,20121006,7,04,36870,2,30,1620,MATT,"Zürich, Mattenhof",2.16M-SÄNFTE,,2105-2435,136,136,0,0,1,17,2012,10,6
VBZ,20121006,7,04,36870,2,29,2008,PROB,"Zürich, Probstei",2.16M-SÄNFTE,,2105-2435,136,136,0,3,8,18,2012,10,6
VBZ,20121006,7,04,36870,2,28,998,GLAT,"Zürich, Glattwiesen",2.16M-SÄNFTE,,2105-2435,136,136,0,2,4,23,2012,10,6
VBZ,20121006,7,04,36870,2,27,2107,ROSW,"Zürich, Roswiesen",2.16M-SÄNFTE,,2105-2435,136,136,0,4,5,25,2012,10,6
VBZ,20121006,7,04,36870,2,26,2294,SCHW,"Zürich, Schwamendingerplatz",2.16M-SÄNFTE,,2105-2435,136,136,0,15,4,26,2012,10,6
VBZ,20121006,7,04,36870,2,25,2326,SCHO,"Zürich, Schörlistrasse",2.16M-SÄNFTE,,2105-2435,136,136,0,2,3,15,2012,10,6
VBZ,20121006,7,04,36870,2,24,2814,WALD,"Zürich, Waldgarten",2.16M-SÄNFTE,,2105-2435,136,136,0,0,0,16,2012,10,6
VBZ,20121006,7,04,36870,2,23,2666,TIER,"Zürich, Tierspital",2.16M-SÄNFTE,,2105-2435,136,136,0,0,8,16,2012,10,6
VBZ,20121006,7,04,36870,2,22,1643,MIBU,"Zürich, Milchbuck",2.16M-SÄNFTE,,2105-2435,136,136,0,3,7,24,2012,10,6
VBZ,20121006,7,04,36870,2,21,1061,GUGG,"Zürich, Guggachstrasse",2.16M-SÄNFTE,,2105-2435,136,136,0,6,3,28,2012,10,6
VBZ,20121006,7,04,36870,2,20,2158,SPLA,"Zürich, Schaffhauserplatz",2.16M-SÄNFTE,,2105-2435,136,136,0,6,2,25,2012,10,6
VBZ,20121006,7,04,36870,2,19,2128,ROES,"Zürich, Röslistrasse",2.16M-SÄNFTE,,2105-2435,136,136,0,1,1,21,2012,10,6
VBZ,20121006,7,04,36870,2,18,1856,OTTI,"Zürich, Ottikerstrasse",2.16M-SÄNFTE,,2105-2435,136,136,0,0,2,21,2012,10,6
VBZ,20121006,7,04,36870,2,17,2411,SONN,"Zürich, Sonneggstrasse",2.16M-SÄNFTE,,2105-2435,136,136,0,1,1,23,2012,10,6
VBZ,20121006,7,04,36870,2,16,1100,HEGG,"Zürich, Haldenegg",2.16M-SÄNFTE,,2105-2435,136,136,0,0,1,23,2012,10,6
VBZ,20121006,7,04,36870,2,15,619,CENT,"Zürich, Central",2.16M-SÄNFTE,,2105-2435,136,136,0,9,4,24,2012,10,6
VBZ,20121006,7,04,36870,2,14,416,BSTR,"Zürich, Bahnhofstrasse/HB",2.16M-SÄNFTE,,2105-2435,136,136,0,10,22,19,2012,10,6
VBZ,20121006,7,04,36870,2,13,2054,RAUG,"Zürich, Rennweg",2.16M-SÄNFTE,,2105-2435,136,136,0,6,10,31,2012,10,6
VBZ,20121006,7,04,36870,2,12,1861,PARA,"Zürich, Paradeplatz",2.16M-SÄNFTE,,2105-2435,136,136,0,9,10,35,2012,10,6
VBZ,20121006,7,04,36870,2,11,2582,STOC,"Zürich, Stockerstrasse",2.16M-SÄNFTE,,2105-2435,136,136,0,2,1,36,2012,10,6
VBZ,20121006,7,04,36870,2,10,2689,TUNN,"Zürich, Tunnelstrasse",2.16M-SÄNFTE,,2105-2435,136,136,0,2,0,35,2012,10,6
VBZ,20121006,7,04,36870,2,9,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-SÄNFTE,,2105-2435,136,136,0,3,12,33,2012,10,6
VBZ,20121006,7,04,36870,2,8,1666,MUSR,"Zürich, Museum Rietberg",2.16M-SÄNFTE,,2105-2435,136,136,0,1,0,42,2012,10,6
VBZ,20121006,7,04,36870,2,7,547,BRUN,"Zürich, Brunaustrasse",2.16M-SÄNFTE,,2105-2435,136,136,0,4,0,41,2012,10,6
VBZ,20121006,7,04,36870,2,6,488,BILO,"Zürich, Billoweg",2.16M-SÄNFTE,,2105-2435,136,136,0,4,1,37,2012,10,6
VBZ,20121006,7,04,36870,2,5,3044,BWOL,"Zürich, Bhf Wollishofen (Tram)",2.16M-SÄNFTE,,2105-2435,136,136,0,2,5,34,2012,10,6
VBZ,20121006,7,04,36870,2,4,2005,PWOL,"Zürich, Post Wollishofen",2.16M-SÄNFTE,,2105-2435,136,136,0,5,1,37,2012,10,6
VBZ,20121006,7,04,36870,2,3,1660,MORG,"Zürich, Morgental",2.16M-SÄNFTE,,2105-2435,136,136,0,14,3,33,2012,10,6
VBZ,20121006,7,04,36870,2,2,586,BUTZ,"Zürich, Butzenstrasse",2.16M-SÄNFTE,,2105-2435,136,136,0,7,0,22,2012,10,6
VBZ,20121006,7,04,36870,2,1,2950,WOLL,"Zürich, Wollishofen",2.16M-SÄNFTE,,2105-2435,136,136,0,15,0,15,2012,10,6
VBZ,20121006,6,07,65760,1,11,412,BPLA,"Zürich, Bahnhofplatz/HB",COBRA,VBZ Tram Cobra,3021,52,52,0,0,25,0,2012,10,6
VBZ,20121006,6,07,65760,1,10,619,CENT,"Zürich, Central",COBRA,VBZ Tram Cobra,3021,52,52,0,1,11,25,2012,10,6
VBZ,20121006,6,07,65760,1,9,1100,HEGG,"Zürich, Haldenegg",COBRA,VBZ Tram Cobra,3021,52,52,0,2,3,35,2012,10,6
VBZ,20121006,6,07,65760,1,8,736,ETHZ,"Zürich, ETH/Universitätsspital",COBRA,VBZ Tram Cobra,3021,52,52,0,3,2,36,2012,10,6
VBZ,20121006,6,07,65760,1,7,1889,PLAT,"Zürich, Platte",COBRA,VBZ Tram Cobra,3021,52,52,0,0,1,35,2012,10,6
VBZ,20121006,6,07,65760,1,6,2788,VOLT,"Zürich, Voltastrasse",COBRA,VBZ Tram Cobra,3021,52,52,0,1,7,36,2012,10,6
VBZ,20121006,6,07,65760,1,5,1407,KFLU,"Zürich, Kirche Fluntern",COBRA,VBZ Tram Cobra,3021,52,52,0,1,3,42,2012,10,6
VBZ,20121006,6,07,65760,1,4,2673,TOBL,"Zürich, Toblerplatz",COBRA,VBZ Tram Cobra,3021,52,52,0,6,0,44,2012,10,6
VBZ,20121006,6,07,65760,1,3,3045,ZUER,"Zürich, Zürichbergstrasse",COBRA,VBZ Tram Cobra,3021,52,52,0,0,0,38,2012,10,6
VBZ,20121006,6,07,65760,1,2,2618,SUSE,"Zürich, Susenbergstrasse",COBRA,VBZ Tram Cobra,3021,52,52,0,1,0,38,2012,10,6
VBZ,20121006,6,07,65760,1,1,3005,ZOO,"Zürich, Zoo",COBRA,VBZ Tram Cobra,3021,52,52,0,37,0,37,2012,10,6
VBZ,20121006,6,07,63966,2,16,3005,ZOO,"Zürich, Zoo",COBRA,VBZ Tram Cobra,3021,75,75,0,0,9,0,2012,10,6
VBZ,20121006,6,07,63966,2,15,2618,SUSE,"Zürich, Susenbergstrasse",COBRA,VBZ Tram Cobra,3021,75,75,0,0,1,9,2012,10,6
VBZ,20121006,6,07,63966,2,14,3045,ZUER,"Zürich, Zürichbergstrasse",COBRA,VBZ Tram Cobra,3021,75,75,0,0,2,10,2012,10,6
VBZ,20121006,6,07,63966,2,13,2673,TOBL,"Zürich, Toblerplatz",COBRA,VBZ Tram Cobra,3021,75,75,0,1,5,12,2012,10,6
VBZ,20121006,6,07,63966,2,12,1407,KFLU,"Zürich, Kirche Fluntern",COBRA,VBZ Tram Cobra,3021,75,75,0,4,1,16,2012,10,6
VBZ,20121006,6,07,63966,2,11,2788,VOLT,"Zürich, Voltastrasse",COBRA,VBZ Tram Cobra,3021,75,75,0,1,0,13,2012,10,6
