agencyid,servicedate,routeid,runid,tripstart,direction,stopsequencenr,stopid,stopnameshort,stopname,vehicletypeshort,vehicletype,vehiclenumber,passengerboardingtrip,passengeralightingtrip,passengerdifferencetrip,passengerboardingstop,passengeralightingstop,passengerloadstop,year,month,day
VBZ,20121003,3,04,19320,2,1,1357,KALK,"Zürich, Kalkbreite",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2074-2404,6,6,0,1,0,1,2012,10,3
VBZ,20121003,7,08,44970,2,28,998,GLAT,"Zürich, Glattwiesen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,1,6,27,2012,10,3
VBZ,20121003,7,08,44970,2,27,2107,ROSW,"Zürich, Roswiesen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,4,1,32,2012,10,3
VBZ,20121003,7,08,44970,2,26,2294,SCHW,"Zürich, Schwamendingerplatz",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,20,14,29,2012,10,3
VBZ,20121003,7,08,44970,2,25,2326,SCHO,"Zürich, Schörlistrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,3,1,23,2012,10,3
VBZ,20121003,7,08,44970,2,24,2814,WALD,"Zürich, Waldgarten",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,2,3,21,2012,10,3
VBZ,20121003,7,08,44970,2,23,2666,TIER,"Zürich, Tierspital",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,0,7,22,2012,10,3
VBZ,20121003,7,08,44970,2,22,1643,MIBU,"Zürich, Milchbuck",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,7,6,29,2012,10,3
VBZ,20121003,7,08,44970,2,21,1061,GUGG,"Zürich, Guggachstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,0,6,28,2012,10,3
VBZ,20121003,7,08,44970,2,20,2158,SPLA,"Zürich, Schaffhauserplatz",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,19,2,34,2012,10,3
VBZ,20121003,7,08,44970,2,19,2128,ROES,"Zürich, Röslistrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,0,1,17,2012,10,3
VBZ,20121003,7,08,44970,2,18,1856,OTTI,"Zürich, Ottikerstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,0,3,18,2012,10,3
VBZ,20121003,7,08,44970,2,17,2411,SONN,"Zürich, Sonneggstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,1,15,21,2012,10,3
VBZ,20121003,7,08,44970,2,16,1100,HEGG,"Zürich, Haldenegg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,3,1,35,2012,10,3
VBZ,20121003,7,08,44970,2,15,619,CENT,"Zürich, Central",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,10,11,33,2012,10,3
VBZ,20121003,7,08,44970,2,14,416,BSTR,"Zürich, Bahnhofstrasse/HB",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,14,83,34,2012,10,3
VBZ,20121003,7,08,44970,2,13,2054,RAUG,"Zürich, Rennweg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,40,35,103,2012,10,3
VBZ,20121003,7,08,44970,2,12,1861,PARA,"Zürich, Paradeplatz",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,36,28,98,2012,10,3
VBZ,20121003,7,08,44970,2,11,2582,STOC,"Zürich, Stockerstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,25,4,90,2012,10,3
VBZ,20121003,7,08,44970,2,10,2689,TUNN,"Zürich, Tunnelstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,15,8,69,2012,10,3
VBZ,20121003,7,08,44970,2,9,3026,ENGE,"Zürich, Bahnhof Enge",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,19,31,62,2012,10,3
VBZ,20121003,7,08,44970,2,8,1666,MUSR,"Zürich, Museum Rietberg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,5,1,74,2012,10,3
VBZ,20121003,7,08,44970,2,7,547,BRUN,"Zürich, Brunaustrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,7,0,70,2012,10,3
VBZ,20121003,7,08,44970,2,6,488,BILO,"Zürich, Billoweg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,29,0,63,2012,10,3
VBZ,20121003,7,08,44970,2,5,3044,BWOL,"Zürich, Bhf Wollishofen (Tram)",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,8,1,34,2012,10,3
VBZ,20121003,7,08,44970,2,4,2005,PWOL,"Zürich, Post Wollishofen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,4,2,27,2012,10,3
VBZ,20121003,7,08,44970,2,3,1660,MORG,"Zürich, Morgental",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,7,4,25,2012,10,3
VBZ,20121003,7,08,44970,2,2,586,BUTZ,"Zürich, Butzenstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,9,0,22,2012,10,3
VBZ,20121003,7,08,44970,2,1,2950,WOLL,"Zürich, Wollishofen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,315,315,0,13,0,13,2012,10,3
VBZ,20121003,7,08,42090,1,31,2950,WOLL,"Zürich, Wollishofen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,0,30,0,2012,10,3
VBZ,20121003,7,08,42090,1,30,586,BUTZ,"Zürich, Butzenstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,3,13,30,2012,10,3
VBZ,20121003,7,08,42090,1,29,1660,MORG,"Zürich, Morgental",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,8,20,40,2012,10,3
VBZ,20121003,7,08,42090,1,28,2005,PWOL,"Zürich, Post Wollishofen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,0,6,52,2012,10,3
VBZ,20121003,7,08,42090,1,27,3044,BWOL,"Zürich, Bhf Wollishofen (Tram)",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,4,9,58,2012,10,3
VBZ,20121003,7,08,42090,1,26,488,BILO,"Zürich, Billoweg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,0,8,63,2012,10,3
VBZ,20121003,7,08,42090,1,25,547,BRUN,"Zürich, Brunaustrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,1,3,71,2012,10,3
VBZ,20121003,7,08,42090,1,24,1666,MUSR,"Zürich, Museum Rietberg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,3,11,73,2012,10,3
VBZ,20121003,7,08,42090,1,23,3026,ENGE,"Zürich, Bahnhof Enge",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,22,24,81,2012,10,3
VBZ,20121003,7,08,42090,1,22,2689,TUNN,"Zürich, Tunnelstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,3,6,83,2012,10,3
VBZ,20121003,7,08,42090,1,21,2582,STOC,"Zürich, Stockerstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,11,14,86,2012,10,3
VBZ,20121003,7,08,42090,1,20,1861,PARA,"Zürich, Paradeplatz",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,22,37,89,2012,10,3
VBZ,20121003,7,08,42090,1,19,2054,RAUG,"Zürich, Rennweg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,26,28,104,2012,10,3
VBZ,20121003,7,08,42090,1,18,416,BSTR,"Zürich, Bahnhofstrasse/HB",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,88,10,106,2012,10,3
VBZ,20121003,7,08,42090,1,17,619,CENT,"Zürich, Central",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,10,18,28,2012,10,3
VBZ,20121003,7,08,42090,1,16,1100,HEGG,"Zürich, Haldenegg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,2,2,36,2012,10,3
VBZ,20121003,7,08,42090,1,15,2411,SONN,"Zürich, Sonneggstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,9,1,36,2012,10,3
VBZ,20121003,7,08,42090,1,14,1856,OTTI,"Zürich, Ottikerstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,6,2,28,2012,10,3
VBZ,20121003,7,08,42090,1,13,2128,ROES,"Zürich, Röslistrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,3,2,24,2012,10,3
VBZ,20121003,7,08,42090,1,12,2158,SPLA,"Zürich, Schaffhauserplatz",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,10,7,23,2012,10,3
VBZ,20121003,7,08,42090,1,11,1061,GUGG,"Zürich, Guggachstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,3,0,20,2012,10,3
VBZ,20121003,7,08,42090,1,10,1643,MIBU,"Zürich, Milchbuck",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,7,14,17,2012,10,3
VBZ,20121003,7,08,42090,1,9,2666,TIER,"Zürich, Tierspital",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,8,3,24,2012,10,3
VBZ,20121003,7,08,42090,1,8,2814,WALD,"Zürich, Waldgarten",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,1,3,19,2012,10,3
VBZ,20121003,7,08,42090,1,7,2326,SCHO,"Zürich, Schörlistrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,4,1,21,2012,10,3
VBZ,20121003,7,08,42090,1,6,2294,SCHW,"Zürich, Schwamendingerplatz",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,4,18,18,2012,10,3
VBZ,20121003,7,08,42090,1,5,2107,ROSW,"Zürich, Roswiesen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,4,0,32,2012,10,3
VBZ,20121003,7,08,42090,1,4,998,GLAT,"Zürich, Glattwiesen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,3,2,28,2012,10,3
VBZ,20121003,7,08,42090,1,3,2008,PROB,"Zürich, Probstei",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,5,0,27,2012,10,3
VBZ,20121003,7,08,42090,1,2,1620,MATT,"Zürich, Mattenhof",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,3,1,22,2012,10,3
VBZ,20121003,7,08,42090,1,1,2575,BSTE,"Zürich, Bahnhof Stettbach",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,293,293,0,20,0,20,2012,10,3
VBZ,20121003,7,08,39120,2,31,2575,BSTE,"Zürich, Bahnhof Stettbach",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,0,16,0,2012,10,3
VBZ,20121003,7,08,39120,2,30,1620,MATT,"Zürich, Mattenhof",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,0,4,16,2012,10,3
VBZ,20121003,7,08,39120,2,29,2008,PROB,"Zürich, Probstei",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,6,3,20,2012,10,3
VBZ,20121003,7,08,39120,2,28,998,GLAT,"Zürich, Glattwiesen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,3,5,17,2012,10,3
VBZ,20121003,7,08,39120,2,27,2107,ROSW,"Zürich, Roswiesen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,1,4,19,2012,10,3
VBZ,20121003,7,08,39120,2,26,2294,SCHW,"Zürich, Schwamendingerplatz",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,16,10,22,2012,10,3
VBZ,20121003,7,08,39120,2,25,2326,SCHO,"Zürich, Schörlistrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,3,6,16,2012,10,3
VBZ,20121003,7,08,39120,2,24,2814,WALD,"Zürich, Waldgarten",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,1,2,19,2012,10,3
VBZ,20121003,7,08,39120,2,23,2666,TIER,"Zürich, Tierspital",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,4,3,20,2012,10,3
VBZ,20121003,7,08,39120,2,22,1643,MIBU,"Zürich, Milchbuck",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,18,7,19,2012,10,3
VBZ,20121003,7,08,39120,2,21,1061,GUGG,"Zürich, Guggachstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,2,3,8,2012,10,3
VBZ,20121003,7,08,39120,2,20,2158,SPLA,"Zürich, Schaffhauserplatz",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,1,1,9,2012,10,3
VBZ,20121003,7,08,39120,2,19,2128,ROES,"Zürich, Röslistrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,1,0,9,2012,10,3
VBZ,20121003,7,08,39120,2,18,1856,OTTI,"Zürich, Ottikerstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,0,4,8,2012,10,3
VBZ,20121003,7,08,39120,2,17,2411,SONN,"Zürich, Sonneggstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,1,1,12,2012,10,3
VBZ,20121003,7,08,39120,2,16,1100,HEGG,"Zürich, Haldenegg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,0,3,12,2012,10,3
VBZ,20121003,7,08,39120,2,15,619,CENT,"Zürich, Central",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,7,3,15,2012,10,3
VBZ,20121003,7,08,39120,2,14,416,BSTR,"Zürich, Bahnhofstrasse/HB",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,9,41,11,2012,10,3
VBZ,20121003,7,08,39120,2,13,2054,RAUG,"Zürich, Rennweg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,8,26,43,2012,10,3
VBZ,20121003,7,08,39120,2,12,1861,PARA,"Zürich, Paradeplatz",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,10,20,61,2012,10,3
VBZ,20121003,7,08,39120,2,11,2582,STOC,"Zürich, Stockerstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,4,7,71,2012,10,3
VBZ,20121003,7,08,39120,2,10,2689,TUNN,"Zürich, Tunnelstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,6,5,74,2012,10,3
VBZ,20121003,7,08,39120,2,9,3026,ENGE,"Zürich, Bahnhof Enge",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,5,18,73,2012,10,3
VBZ,20121003,7,08,39120,2,8,1666,MUSR,"Zürich, Museum Rietberg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,9,4,86,2012,10,3
VBZ,20121003,7,08,39120,2,7,547,BRUN,"Zürich, Brunaustrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,12,1,81,2012,10,3
VBZ,20121003,7,08,39120,2,6,488,BILO,"Zürich, Billoweg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,4,0,70,2012,10,3
VBZ,20121003,7,08,39120,2,5,3044,BWOL,"Zürich, Bhf Wollishofen (Tram)",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,5,0,66,2012,10,3
VBZ,20121003,7,08,39120,2,4,2005,PWOL,"Zürich, Post Wollishofen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,9,0,61,2012,10,3
VBZ,20121003,7,08,39120,2,3,1660,MORG,"Zürich, Morgental",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,13,1,52,2012,10,3
VBZ,20121003,7,08,39120,2,2,586,BUTZ,"Zürich, Butzenstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,6,0,40,2012,10,3
VBZ,20121003,7,08,39120,2,1,2950,WOLL,"Zürich, Wollishofen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,198,198,0,34,0,34,2012,10,3
VBZ,20121003,7,08,36240,1,31,2950,WOLL,"Zürich, Wollishofen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,0,14,0,2012,10,3
VBZ,20121003,7,08,36240,1,30,586,BUTZ,"Zürich, Butzenstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,0,8,14,2012,10,3
VBZ,20121003,7,08,36240,1,29,1660,MORG,"Zürich, Morgental",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,9,19,22,2012,10,3
VBZ,20121003,7,08,36240,1,28,2005,PWOL,"Zürich, Post Wollishofen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,1,3,32,2012,10,3
VBZ,20121003,7,08,36240,1,27,3044,BWOL,"Zürich, Bhf Wollishofen (Tram)",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,10,3,34,2012,10,3
VBZ,20121003,7,08,36240,1,26,488,BILO,"Zürich, Billoweg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,0,9,27,2012,10,3
VBZ,20121003,7,08,36240,1,25,547,BRUN,"Zürich, Brunaustrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,0,6,36,2012,10,3
VBZ,20121003,7,08,36240,1,24,1666,MUSR,"Zürich, Museum Rietberg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,1,7,42,2012,10,3
VBZ,20121003,7,08,36240,1,23,3026,ENGE,"Zürich, Bahnhof Enge",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,8,9,48,2012,10,3
VBZ,20121003,7,08,36240,1,22,2689,TUNN,"Zürich, Tunnelstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,4,2,49,2012,10,3
VBZ,20121003,7,08,36240,1,21,2582,STOC,"Zürich, Stockerstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,5,2,47,2012,10,3
VBZ,20121003,7,08,36240,1,20,1861,PARA,"Zürich, Paradeplatz",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,10,8,44,2012,10,3
VBZ,20121003,7,08,36240,1,19,2054,RAUG,"Zürich, Rennweg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,8,11,42,2012,10,3
VBZ,20121003,7,08,36240,1,18,416,BSTR,"Zürich, Bahnhofstrasse/HB",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,24,8,45,2012,10,3
VBZ,20121003,7,08,36240,1,17,619,CENT,"Zürich, Central",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,1,14,29,2012,10,3
VBZ,20121003,7,08,36240,1,16,1100,HEGG,"Zürich, Haldenegg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,2,3,42,2012,10,3
VBZ,20121003,7,08,36240,1,15,2411,SONN,"Zürich, Sonneggstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,1,0,43,2012,10,3
VBZ,20121003,7,08,36240,1,14,1856,OTTI,"Zürich, Ottikerstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,4,0,42,2012,10,3
VBZ,20121003,7,08,36240,1,13,2128,ROES,"Zürich, Röslistrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,3,0,38,2012,10,3
VBZ,20121003,7,08,36240,1,12,2158,SPLA,"Zürich, Schaffhauserplatz",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,7,8,35,2012,10,3
VBZ,20121003,7,08,36240,1,11,1061,GUGG,"Zürich, Guggachstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,7,3,36,2012,10,3
VBZ,20121003,7,08,36240,1,10,1643,MIBU,"Zürich, Milchbuck",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,14,14,32,2012,10,3
VBZ,20121003,7,08,36240,1,9,2666,TIER,"Zürich, Tierspital",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,1,4,32,2012,10,3
VBZ,20121003,7,08,36240,1,8,2814,WALD,"Zürich, Waldgarten",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,4,0,35,2012,10,3
VBZ,20121003,7,08,36240,1,7,2326,SCHO,"Zürich, Schörlistrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,5,0,31,2012,10,3
VBZ,20121003,7,08,36240,1,6,2294,SCHW,"Zürich, Schwamendingerplatz",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,13,14,26,2012,10,3
VBZ,20121003,7,08,36240,1,5,2107,ROSW,"Zürich, Roswiesen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,3,0,27,2012,10,3
VBZ,20121003,7,08,36240,1,4,998,GLAT,"Zürich, Glattwiesen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,4,1,24,2012,10,3
VBZ,20121003,7,08,36240,1,3,2008,PROB,"Zürich, Probstei",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,11,1,21,2012,10,3
VBZ,20121003,7,08,36240,1,2,1620,MATT,"Zürich, Mattenhof",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,3,2,11,2012,10,3
VBZ,20121003,7,08,36240,1,1,2575,BSTE,"Zürich, Bahnhof Stettbach",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,173,173,0,10,0,10,2012,10,3
VBZ,20121003,7,08,33270,2,31,2575,BSTE,"Zürich, Bahnhof Stettbach",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,0,6,0,2012,10,3
VBZ,20121003,7,08,33270,2,30,1620,MATT,"Zürich, Mattenhof",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,1,2,6,2012,10,3
VBZ,20121003,7,08,33270,2,29,2008,PROB,"Zürich, Probstei",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,0,3,7,2012,10,3
VBZ,20121003,7,08,33270,2,28,998,GLAT,"Zürich, Glattwiesen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,0,0,10,2012,10,3
VBZ,20121003,7,08,33270,2,27,2107,ROSW,"Zürich, Roswiesen",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,0,0,10,2012,10,3
VBZ,20121003,7,08,33270,2,26,2294,SCHW,"Zürich, Schwamendingerplatz",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,9,5,10,2012,10,3
VBZ,20121003,7,08,33270,2,25,2326,SCHO,"Zürich, Schörlistrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,1,0,6,2012,10,3
VBZ,20121003,7,08,33270,2,24,2814,WALD,"Zürich, Waldgarten",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,0,0,5,2012,10,3
VBZ,20121003,7,08,33270,2,23,2666,TIER,"Zürich, Tierspital",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,1,1,5,2012,10,3
VBZ,20121003,7,08,33270,2,22,1643,MIBU,"Zürich, Milchbuck",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,1,9,5,2012,10,3
VBZ,20121003,7,08,33270,2,21,1061,GUGG,"Zürich, Guggachstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,1,6,13,2012,10,3
VBZ,20121003,7,08,33270,2,20,2158,SPLA,"Zürich, Schaffhauserplatz",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,4,6,18,2012,10,3
VBZ,20121003,7,08,33270,2,19,2128,ROES,"Zürich, Röslistrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,0,2,20,2012,10,3
VBZ,20121003,7,08,33270,2,18,1856,OTTI,"Zürich, Ottikerstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,1,1,22,2012,10,3
VBZ,20121003,7,08,33270,2,17,2411,SONN,"Zürich, Sonneggstrasse",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,1,5,22,2012,10,3
VBZ,20121003,7,08,33270,2,16,1100,HEGG,"Zürich, Haldenegg",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,1,3,26,2012,10,3
VBZ,20121003,7,08,33270,2,15,619,CENT,"Zürich, Central",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,12,4,28,2012,10,3
VBZ,20121003,7,08,33270,2,14,416,BSTR,"Zürich, Bahnhofstrasse/HB",2.21M-2.21M,VBZ Tram 2000 mit Anhänger 21m,2079-2031,163,163,0,8,24,20,2012,10,3
