agencyid,servicedate,routeid,runid,tripstart,direction,stopsequencenr,stopid,stopnameshort,stopname,vehicletypeshort,vehicletype,vehiclenumber,passengerboardingtrip,passengeralightingtrip,passengerdifferencetrip,passengerboardingstop,passengeralightingstop,passengerloadstop,year,month,day
VBZ,20121004,7,11,23100,2,10,2689,TUNN,"Zürich, Tunnelstrasse",2.16M-SÄNFTE,,2105-2435,148,148,0,2,2,53,2012,10,4
VBZ,20121004,7,11,23100,2,9,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-SÄNFTE,,2105-2435,148,148,0,6,19,53,2012,10,4
VBZ,20121004,7,11,23100,2,8,1666,MUSR,"Zürich, Museum Rietberg",2.16M-SÄNFTE,,2105-2435,148,148,0,4,0,66,2012,10,4
VBZ,20121004,7,11,23100,2,7,547,BRUN,"Zürich, Brunaustrasse",2.16M-SÄNFTE,,2105-2435,148,148,0,1,0,62,2012,10,4
VBZ,20121004,7,11,23100,2,6,488,BILO,"Zürich, Billoweg",2.16M-SÄNFTE,,2105-2435,148,148,0,1,0,61,2012,10,4
VBZ,20121004,7,11,23100,2,5,3044,BWOL,"Zürich, Bhf Wollishofen (Tram)",2.16M-SÄNFTE,,2105-2435,148,148,0,1,4,60,2012,10,4
VBZ,20121004,7,11,23100,2,4,2005,PWOL,"Zürich, Post Wollishofen",2.16M-SÄNFTE,,2105-2435,148,148,0,6,0,63,2012,10,4
VBZ,20121004,7,11,23100,2,3,1660,MORG,"Zürich, Morgental",2.16M-SÄNFTE,,2105-2435,148,148,0,13,3,57,2012,10,4
VBZ,20121004,7,11,23100,2,2,586,BUTZ,"Zürich, Butzenstrasse",2.16M-SÄNFTE,,2105-2435,148,148,0,9,0,47,2012,10,4
VBZ,20121004,7,11,23100,2,1,2950,WOLL,"Zürich, Wollishofen",2.16M-SÄNFTE,,2105-2435,148,148,0,38,0,38,2012,10,4
VBZ,20121004,7,11,20670,1,31,2950,WOLL,"Zürich, Wollishofen",2.16M-SÄNFTE,,2105-2435,82,82,0,0,19,0,2012,10,4
VBZ,20121004,7,11,20670,1,30,586,BUTZ,"Zürich, Butzenstrasse",2.16M-SÄNFTE,,2105-2435,82,82,0,2,2,19,2012,10,4
VBZ,20121004,7,11,20670,1,29,1660,MORG,"Zürich, Morgental",2.16M-SÄNFTE,,2105-2435,82,82,0,7,4,19,2012,10,4
VBZ,20121004,7,11,20670,1,28,2005,PWOL,"Zürich, Post Wollishofen",2.16M-SÄNFTE,,2105-2435,82,82,0,1,0,16,2012,10,4
VBZ,20121004,7,11,20670,1,27,3044,BWOL,"Zürich, Bhf Wollishofen (Tram)",2.16M-SÄNFTE,,2105-2435,82,82,0,0,0,15,2012,10,4
VBZ,20121004,7,11,20670,1,26,488,BILO,"Zürich, Billoweg",2.16M-SÄNFTE,,2105-2435,82,82,0,0,1,15,2012,10,4
VBZ,20121004,7,11,20670,1,25,547,BRUN,"Zürich, Brunaustrasse",2.16M-SÄNFTE,,2105-2435,82,82,0,0,2,16,2012,10,4
VBZ,20121004,7,11,20670,1,24,1666,MUSR,"Zürich, Museum Rietberg",2.16M-SÄNFTE,,2105-2435,82,82,0,0,9,18,2012,10,4
VBZ,20121004,7,11,20670,1,23,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-SÄNFTE,,2105-2435,82,82,0,4,6,27,2012,10,4
VBZ,20121004,7,11,20670,1,22,2689,TUNN,"Zürich, Tunnelstrasse",2.16M-SÄNFTE,,2105-2435,82,82,0,0,0,29,2012,10,4
VBZ,20121004,7,11,20670,1,21,2582,STOC,"Zürich, Stockerstrasse",2.16M-SÄNFTE,,2105-2435,82,82,0,0,1,29,2012,10,4
VBZ,20121004,7,11,20670,1,20,1861,PARA,"Zürich, Paradeplatz",2.16M-SÄNFTE,,2105-2435,82,82,0,2,6,30,2012,10,4
VBZ,20121004,7,11,20670,1,19,2054,RAUG,"Zürich, Rennweg",2.16M-SÄNFTE,,2105-2435,82,82,0,0,3,34,2012,10,4
VBZ,20121004,7,11,20670,1,18,416,BSTR,"Zürich, Bahnhofstrasse/HB",2.16M-SÄNFTE,,2105-2435,82,82,0,25,4,37,2012,10,4
VBZ,20121004,7,11,20670,1,17,619,CENT,"Zürich, Central",2.16M-SÄNFTE,,2105-2435,82,82,0,1,5,16,2012,10,4
VBZ,20121004,7,11,20670,1,16,1100,HEGG,"Zürich, Haldenegg",2.16M-SÄNFTE,,2105-2435,82,82,0,0,0,20,2012,10,4
VBZ,20121004,7,11,20670,1,15,2411,SONN,"Zürich, Sonneggstrasse",2.16M-SÄNFTE,,2105-2435,82,82,0,1,0,20,2012,10,4
VBZ,20121004,7,11,20670,1,14,1856,OTTI,"Zürich, Ottikerstrasse",2.16M-SÄNFTE,,2105-2435,82,82,0,1,0,19,2012,10,4
VBZ,20121004,7,11,20670,1,13,2128,ROES,"Zürich, Röslistrasse",2.16M-SÄNFTE,,2105-2435,82,82,0,0,0,18,2012,10,4
VBZ,20121004,7,11,20670,1,12,2158,SPLA,"Zürich, Schaffhauserplatz",2.16M-SÄNFTE,,2105-2435,82,82,0,0,2,18,2012,10,4
VBZ,20121004,7,11,20670,1,11,1061,GUGG,"Zürich, Guggachstrasse",2.16M-SÄNFTE,,2105-2435,82,82,0,2,0,20,2012,10,4
VBZ,20121004,7,11,20670,1,10,1643,MIBU,"Zürich, Milchbuck",2.16M-SÄNFTE,,2105-2435,82,82,0,2,13,18,2012,10,4
VBZ,20121004,7,11,20670,1,9,2666,TIER,"Zürich, Tierspital",2.16M-SÄNFTE,,2105-2435,82,82,0,2,0,29,2012,10,4
VBZ,20121004,7,11,20670,1,8,2814,WALD,"Zürich, Waldgarten",2.16M-SÄNFTE,,2105-2435,82,82,0,4,0,27,2012,10,4
VBZ,20121004,7,11,20670,1,7,2326,SCHO,"Zürich, Schörlistrasse",2.16M-SÄNFTE,,2105-2435,82,82,0,7,0,23,2012,10,4
VBZ,20121004,7,11,20670,1,6,2294,SCHW,"Zürich, Schwamendingerplatz",2.16M-SÄNFTE,,2105-2435,82,82,0,3,3,16,2012,10,4
VBZ,20121004,7,11,20670,1,5,2107,ROSW,"Zürich, Roswiesen",2.16M-SÄNFTE,,2105-2435,82,82,0,3,0,16,2012,10,4
VBZ,20121004,7,11,20670,1,4,998,GLAT,"Zürich, Glattwiesen",2.16M-SÄNFTE,,2105-2435,82,82,0,4,0,13,2012,10,4
VBZ,20121004,7,11,20670,1,3,2008,PROB,"Zürich, Probstei",2.16M-SÄNFTE,,2105-2435,82,82,0,5,1,9,2012,10,4
VBZ,20121004,7,11,20670,1,2,1620,MATT,"Zürich, Mattenhof",2.16M-SÄNFTE,,2105-2435,82,82,0,1,1,5,2012,10,4
VBZ,20121004,7,11,20670,1,1,2575,BSTE,"Zürich, Bahnhof Stettbach",2.16M-SÄNFTE,,2105-2435,82,82,0,5,0,5,2012,10,4
VBZ,20121004,7,11,19950,2,10,2575,BSTE,"Zürich, Bahnhof Stettbach",2.16M-SÄNFTE,,2105-2435,18,18,0,0,13,0,2012,10,4
VBZ,20121004,7,11,19950,2,9,1620,MATT,"Zürich, Mattenhof",2.16M-SÄNFTE,,2105-2435,18,18,0,2,2,13,2012,10,4
VBZ,20121004,7,11,19950,2,8,2008,PROB,"Zürich, Probstei",2.16M-SÄNFTE,,2105-2435,18,18,0,1,0,13,2012,10,4
VBZ,20121004,7,11,19950,2,7,998,GLAT,"Zürich, Glattwiesen",2.16M-SÄNFTE,,2105-2435,18,18,0,3,0,12,2012,10,4
VBZ,20121004,7,11,19950,2,6,2107,ROSW,"Zürich, Roswiesen",2.16M-SÄNFTE,,2105-2435,18,18,0,3,0,9,2012,10,4
VBZ,20121004,7,11,19950,2,5,2294,SCHW,"Zürich, Schwamendingerplatz",2.16M-SÄNFTE,,2105-2435,18,18,0,6,1,6,2012,10,4
VBZ,20121004,7,11,19950,2,4,2326,SCHO,"Zürich, Schörlistrasse",2.16M-SÄNFTE,,2105-2435,18,18,0,0,0,1,2012,10,4
VBZ,20121004,7,11,19950,2,3,2814,WALD,"Zürich, Waldgarten",2.16M-SÄNFTE,,2105-2435,18,18,0,0,2,1,2012,10,4
VBZ,20121004,7,11,19950,2,2,2666,TIER,"Zürich, Tierspital",2.16M-SÄNFTE,,2105-2435,18,18,0,0,0,3,2012,10,4
VBZ,20121004,7,11,19950,2,1,1643,MIBU,"Zürich, Milchbuck",2.16M-SÄNFTE,,2105-2435,18,18,0,3,0,3,2012,10,4
VBZ,20121004,6,10,31716,2,15,1507,LANM,"Zürich, Langmauerstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,47,47,0,0,7,0,2012,10,4
VBZ,20121004,6,10,31716,2,14,1550,LETZ,"Zürich, Letzistrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,47,47,0,3,0,7,2012,10,4
VBZ,20121004,6,10,31716,2,13,1399,KINK,"Zürich, Kinkelstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,47,47,0,0,1,4,2012,10,4
VBZ,20121004,6,10,31716,2,12,2367,RIGI,"Zürich, Seilbahn Rigiblick",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,47,47,0,2,2,5,2012,10,4
VBZ,20121004,6,10,31716,2,11,2924,WINK,"Zürich, Winkelriedstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,47,47,0,5,2,5,2012,10,4
VBZ,20121004,6,10,31716,2,10,1098,HALB,"Zürich, Haldenbach",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,47,47,0,0,2,2,2012,10,4
VBZ,20121004,6,10,31716,2,9,736,ETHZ,"Zürich, ETH/Universitätsspital",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,47,47,0,3,9,4,2012,10,4
VBZ,20121004,6,10,31716,2,8,1100,HEGG,"Zürich, Haldenegg",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,47,47,0,2,3,10,2012,10,4
VBZ,20121004,6,10,31716,2,7,619,CENT,"Zürich, Central",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,47,47,0,10,3,11,2012,10,4
VBZ,20121004,6,10,31716,2,6,416,BSTR,"Zürich, Bahnhofstrasse/HB",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,47,47,0,1,8,4,2012,10,4
VBZ,20121004,6,10,31716,2,5,2054,RAUG,"Zürich, Rennweg",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,47,47,0,3,2,11,2012,10,4
VBZ,20121004,6,10,31716,2,4,1861,PARA,"Zürich, Paradeplatz",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,47,47,0,5,6,10,2012,10,4
VBZ,20121004,6,10,31716,2,3,2582,STOC,"Zürich, Stockerstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,47,47,0,2,2,11,2012,10,4
VBZ,20121004,6,10,31716,2,2,2689,TUNN,"Zürich, Tunnelstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,47,47,0,4,0,11,2012,10,4
VBZ,20121004,6,10,31716,2,1,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,47,47,0,7,0,7,2012,10,4
VBZ,20121004,6,10,29868,1,16,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,143,143,0,0,18,0,2012,10,4
VBZ,20121004,6,10,29868,1,15,2689,TUNN,"Zürich, Tunnelstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,143,143,0,1,12,18,2012,10,4
VBZ,20121004,6,10,29868,1,14,2582,STOC,"Zürich, Stockerstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,143,143,0,1,21,29,2012,10,4
VBZ,20121004,6,10,29868,1,13,1861,PARA,"Zürich, Paradeplatz",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,143,143,0,6,33,49,2012,10,4
VBZ,20121004,6,10,29868,1,12,2054,RAUG,"Zürich, Rennweg",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,143,143,0,3,18,76,2012,10,4
VBZ,20121004,6,10,29868,1,11,416,BSTR,"Zürich, Bahnhofstrasse/HB",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,143,143,0,70,8,91,2012,10,4
VBZ,20121004,6,10,29868,1,10,619,CENT,"Zürich, Central",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,143,143,0,9,10,29,2012,10,4
VBZ,20121004,6,10,29868,1,9,1100,HEGG,"Zürich, Haldenegg",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,143,143,0,6,1,30,2012,10,4
VBZ,20121004,6,10,29868,1,8,736,ETHZ,"Zürich, ETH/Universitätsspital",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,143,143,0,8,5,25,2012,10,4
VBZ,20121004,6,10,29868,1,7,1889,PLAT,"Zürich, Platte",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,143,143,0,4,11,22,2012,10,4
VBZ,20121004,6,10,29868,1,6,2788,VOLT,"Zürich, Voltastrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,143,143,0,1,2,29,2012,10,4
VBZ,20121004,6,10,29868,1,5,1407,KFLU,"Zürich, Kirche Fluntern",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,143,143,0,14,0,30,2012,10,4
VBZ,20121004,6,10,29868,1,4,2673,TOBL,"Zürich, Toblerplatz",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,143,143,0,13,4,16,2012,10,4
VBZ,20121004,6,10,29868,1,3,3045,ZUER,"Zürich, Zürichbergstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,143,143,0,2,0,7,2012,10,4
VBZ,20121004,6,10,29868,1,2,2618,SUSE,"Zürich, Susenbergstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,143,143,0,2,0,5,2012,10,4
VBZ,20121004,6,10,29868,1,1,3005,ZOO,"Zürich, Zoo",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,143,143,0,3,0,3,2012,10,4
VBZ,20121004,6,10,28116,2,16,3005,ZOO,"Zürich, Zoo",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,323,323,0,0,11,0,2012,10,4
VBZ,20121004,6,10,28116,2,15,2618,SUSE,"Zürich, Susenbergstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,323,323,0,4,0,11,2012,10,4
VBZ,20121004,6,10,28116,2,14,3045,ZUER,"Zürich, Zürichbergstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,323,323,0,0,4,7,2012,10,4
VBZ,20121004,6,10,28116,2,13,2673,TOBL,"Zürich, Toblerplatz",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,323,323,0,4,6,11,2012,10,4
VBZ,20121004,6,10,28116,2,12,1407,KFLU,"Zürich, Kirche Fluntern",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,323,323,0,2,9,13,2012,10,4
VBZ,20121004,6,10,28116,2,11,2788,VOLT,"Zürich, Voltastrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,323,323,0,1,52,20,2012,10,4
VBZ,20121004,6,10,28116,2,10,1889,PLAT,"Zürich, Platte",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,323,323,0,6,55,71,2012,10,4
VBZ,20121004,6,10,28116,2,9,736,ETHZ,"Zürich, ETH/Universitätsspital",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,323,323,0,26,105,120,2012,10,4
VBZ,20121004,6,10,28116,2,8,1100,HEGG,"Zürich, Haldenegg",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,323,323,0,16,4,199,2012,10,4
VBZ,20121004,6,10,28116,2,7,619,CENT,"Zürich, Central",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,323,323,0,84,6,187,2012,10,4
VBZ,20121004,6,10,28116,2,6,416,BSTR,"Zürich, Bahnhofstrasse/HB",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,323,323,0,109,12,109,2012,10,4
VBZ,20121004,6,10,28116,2,5,2054,RAUG,"Zürich, Rennweg",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,323,323,0,2,12,12,2012,10,4
VBZ,20121004,6,10,28116,2,4,1861,PARA,"Zürich, Paradeplatz",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,323,323,0,8,32,22,2012,10,4
VBZ,20121004,6,10,28116,2,3,2582,STOC,"Zürich, Stockerstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,323,323,0,4,12,46,2012,10,4
VBZ,20121004,6,10,28116,2,2,2689,TUNN,"Zürich, Tunnelstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,323,323,0,8,3,54,2012,10,4
VBZ,20121004,6,10,28116,2,1,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,323,323,0,49,0,49,2012,10,4
VBZ,20121004,6,10,26250,1,16,3026,ENGE,"Zürich, Bahnhof Enge",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,117,117,0,0,13,0,2012,10,4
VBZ,20121004,6,10,26250,1,15,2689,TUNN,"Zürich, Tunnelstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,117,117,0,0,14,13,2012,10,4
VBZ,20121004,6,10,26250,1,14,2582,STOC,"Zürich, Stockerstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,117,117,0,2,30,27,2012,10,4
VBZ,20121004,6,10,26250,1,13,1861,PARA,"Zürich, Paradeplatz",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,117,117,0,9,22,55,2012,10,4
VBZ,20121004,6,10,26250,1,12,2054,RAUG,"Zürich, Rennweg",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,117,117,0,0,17,68,2012,10,4
VBZ,20121004,6,10,26250,1,11,416,BSTR,"Zürich, Bahnhofstrasse/HB",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,117,117,0,81,7,85,2012,10,4
VBZ,20121004,6,10,26250,1,10,619,CENT,"Zürich, Central",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,117,117,0,1,5,11,2012,10,4
VBZ,20121004,6,10,26250,1,9,1100,HEGG,"Zürich, Haldenegg",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,117,117,0,2,2,15,2012,10,4
VBZ,20121004,6,10,26250,1,8,736,ETHZ,"Zürich, ETH/Universitätsspital",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,117,117,0,1,0,15,2012,10,4
VBZ,20121004,6,10,26250,1,7,1889,PLAT,"Zürich, Platte",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,117,117,0,1,0,14,2012,10,4
VBZ,20121004,6,10,26250,1,6,2788,VOLT,"Zürich, Voltastrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,117,117,0,2,1,13,2012,10,4
VBZ,20121004,6,10,26250,1,5,1407,KFLU,"Zürich, Kirche Fluntern",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,117,117,0,3,6,12,2012,10,4
VBZ,20121004,6,10,26250,1,4,2673,TOBL,"Zürich, Toblerplatz",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,117,117,0,9,0,15,2012,10,4
VBZ,20121004,6,10,26250,1,3,3045,ZUER,"Zürich, Zürichbergstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,117,117,0,1,0,6,2012,10,4
VBZ,20121004,6,10,26250,1,2,2618,SUSE,"Zürich, Susenbergstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,117,117,0,4,0,5,2012,10,4
VBZ,20121004,6,10,26250,1,1,3005,ZOO,"Zürich, Zoo",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,117,117,0,1,0,1,2012,10,4
VBZ,20121004,6,10,24978,2,15,3005,ZOO,"Zürich, Zoo",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,6,6,0,0,2,0,2012,10,4
VBZ,20121004,6,10,24978,2,14,2618,SUSE,"Zürich, Susenbergstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,6,6,0,0,0,2,2012,10,4
VBZ,20121004,6,10,24978,2,13,3045,ZUER,"Zürich, Zürichbergstrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,6,6,0,0,0,2,2012,10,4
VBZ,20121004,6,10,24978,2,12,2673,TOBL,"Zürich, Toblerplatz",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,6,6,0,2,1,2,2012,10,4
VBZ,20121004,6,10,24978,2,11,1407,KFLU,"Zürich, Kirche Fluntern",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,6,6,0,0,0,1,2012,10,4
VBZ,20121004,6,10,24978,2,10,2788,VOLT,"Zürich, Voltastrasse",2.16M-2.21M,VBZ Tram 2000 mit Anhänger 16m,2077-2408,6,6,0,1,1,1,2012,10,4
