"ZOOF", "Zürich Zoo\/Forrenweid", 8.577939444444439, 47.380353055555602
"ZOOF", "Zürich Zoo\/Forrenweid", 8.57826333333333, 47.3806377777778
"AARG", "Zürich Aargauerstrasse", 8.50218416666667, 47.392103055555602
"AARG", "Zürich Aargauerstrasse", 8.502703611111111, 47.392251111111101
"RALS", "Rüschlikon Alsenstrasse", 8.55715472222222, 47.3018022222222
"BADL01", "Adliswil Bahnhof", 8.52443861111111, 47.311515
"FWEG", "Zürich Fischerweg", 8.5125975, 47.393518055555603
"FLUP", "Dübendorf Flugplatz", 8.627761111111109, 47.4025663888889
"FLUR", "Zürich Flurstrasse", 8.49192194444444, 47.381555833333302
"FLUR", "Zürich Flurstrasse", 8.492054166666669, 47.381536666666697
"FLUE", "Zürich Flühgasse", 8.569349166666671, 47.350600277777801
"FLUE", "Zürich Flühgasse", 8.56938722222222, 47.350518888888899
"FRAN", "Zürich Frankental", 8.48138638888889, 47.405569166666702
"FRAN", "Zürich Frankental", 8.481794444444439, 47.405430555555597
"FREI", "Zürich Freihofstrasse", 8.499385555555561, 47.383268611111099
"FREI", "Zürich Freihofstrasse", 8.499870833333331, 47.383030277777799
"FLAG", "Zürich Freilagerstrasse", 8.491069722222219, 47.379305833333298
"FRIA", "Zürich Friedackerstrasse", 8.55316833333333, 47.406032777777803
"FRIA", "Zürich Friedackerstrasse", 8.5538375, 47.405729722222198
"FEIC", "Zürich Friedhof Eichbühl", 8.47467833333333, 47.382872222222197
"ENZE", "Zürich Friedhof Enzenbühl", 8.58009277777778, 47.3510341666667
"ENZE", "Zürich Friedhof Enzenbühl", 8.580542777777779, 47.351029722222201
"FHOE", "Zürich Friedhof Hönggerberg", 8.49428694444445, 47.408699444444402
"FHOE", "Zürich Friedhof Hönggerberg", 8.49438694444444, 47.4083925
"FSWA", "Zürich Friedhof Schwandenholz", 8.53758305555556, 47.421275833333297
"FSWA", "Zürich Friedhof Schwandenholz", 8.53774472222222, 47.421400277777799
"FSIH", "Zürich Friedhof Sihlfeld", 8.510935, 47.376065
"FSIH", "Zürich Friedhof Sihlfeld", 8.51096888888889, 47.375767777777803
"FWIT", "Zürich Friedhof Witikon", 8.602383888888889, 47.361417222222201
"FWIT", "Zürich Friedhof Witikon", 8.603031111111109, 47.361356666666701
"FRDR", "Zürich Friedrichstrasse", 8.56804, 47.403801666666702
"FRDR", "Zürich Friedrichstrasse", 8.569011111111109, 47.40399
"FRIB", "Zürich Friesenberg", 8.507908333333329, 47.364462222222201
"FRIB", "Zürich Friesenberg", 8.508227222222221, 47.364513333333299
"FRIE", "Zürich Friesenbergstrasse", 8.505059166666671, 47.3623388888889
"FRIE", "Zürich Friesenbergstrasse", 8.50506916666667, 47.362176666666699
"FROB", "Zürich Frohburg", 8.562259166666671, 47.404226944444403
"FROB", "Zürich Frohburg", 8.56256111111111, 47.4040980555556
"FROH07", "Glattbrugg Frohbühlstrasse", 8.557886388888891, 47.428345833333303
"FRON", "Zürich Fronwald", 8.50976611111111, 47.4220225
"FRON", "Zürich Fronwald", 8.50989666666667, 47.4219313888889
"FRYM", "Zürich Frymannstrasse", 8.518669722222221, 47.335586388888899
"FRYM", "Zürich Frymannstrasse", 8.51939611111111, 47.334869166666699
"FROE", "Zürich Fröhlichstrasse", 8.55680888888889, 47.355372777777802
"FROE", "Zürich Fröhlichstrasse", 8.557001111111109, 47.355065
"FOER", "Zürich Förrlibuckstrasse", 8.51701083333333, 47.392316388888901
"FOER", "Zürich Förrlibuckstrasse", 8.51769555555556, 47.392121111111102
"GART", "Küsnacht ZH Gartenstrasse", 8.58750027777778, 47.31148
"GASO", "Schlieren Gasometerbrücke", 8.4598025, 47.397918333333301
"GASO", "Schlieren Gasometerbrücke", 8.46184222222222, 47.397207777777801
"GEER", "Zürich Geeringstrasse", 8.480208055555559, 47.414430833333299
"GEER", "Zürich Geeringstrasse", 8.48071, 47.414345555555599
"GEER", "Zürich Geeringstrasse", 8.480877222222221, 47.414083055555601
"FAEL", "Fällanden Gemeindehaus", 8.639975833333329, 47.3717369444444
"FAEL", "Fällanden Gemeindehaus", 8.640282777777781, 47.371841666666697
"GEME", "Weiningen ZH Gemeindehaus", 8.43120583333333, 47.418783611111103
"GDEH", "Zollikon Gemeindehaus", 8.575968888888889, 47.340748333333302
"GESS", "Zürich Gessnerallee", 8.536828333333331, 47.376946111111103
"GESS", "Zürich Gessnerallee", 8.53685416666667, 47.376918888888902
"GIBL", "Zürich Giblenstrasse", 8.4859925, 47.410726666666697
"GIBL", "Zürich Giblenstrasse", 8.48622388888889, 47.410364722222198
"GJUC", "Dietikon Gjuchstrasse", 8.3931775, 47.408031388888901
"GLAG07", "Glattbrugg Zentrum", 8.56586083333333, 47.433507777777798
"BGLA07", "Glattbrugg Bahnhof", 8.55929027777778, 47.430638333333299
"BGLA07", "Glattbrugg Bahnhof", 8.559445555555561, 47.430456944444401
"GLAT", "Zürich Glattwiesen", 8.581588333333331, 47.401689722222201
"GLAT", "Zürich Glattwiesen", 8.581610277777781, 47.401473611111101
"GLAT", "Zürich Glattwiesen", 8.58161472222222, 47.4016802777778
"GLAT", "Zürich Glattwiesen", 8.581915555555559, 47.4014975
"GLAU", "Zürich Glaubtenstrasse", 8.518725, 47.414815277777798
"GLAU", "Zürich Glaubtenstrasse", 8.51930916666667, 47.414206944444402
"GLAU", "Zürich Glaubtenstrasse", 8.51931555555556, 47.414530833333302
"GLAU", "Zürich Glaubtenstrasse", 8.51972944444444, 47.414679722222203
